filepath,persona,problem_num,run_num,leetcode_id,title,difficulty,category,cc_average,cc_max,cc_total,cc_blocks,mi_score,mi_rank,hal_vocabulary,hal_length,hal_volume,hal_difficulty,hal_effort,hal_time,hal_bugs,pylint_score,pylint_convention,pylint_refactor,pylint_warning,pylint_error,pylint_total_issues,bandit_high,bandit_medium,bandit_low,bandit_total,bandit_confidence_high,lines_of_code,blank_lines,comment_lines,has_docstring,has_type_hints
code_samples_n5/problem_011_longest_palindromic_substring/senior_run3.py,senior,11,3,5,Longest Palindromic Substring,Medium,Dynamic Programming,5.333333333333333,6,16,3,76.03217612918573,A,28,37,177.87213211613133,5.921052631578948,1053.1902559507776,58.510569775043194,0.05929071070537711,2.63,13,1,0,0,14,0,0,0,0,0,46,15,5,True,True
code_samples_n5/problem_011_longest_palindromic_substring/senior_run4.py,senior,11,4,5,Longest Palindromic Substring,Medium,Dynamic Programming,5.0,6,15,3,77.1658423159238,A,25,33,153.24725426256592,5.176470588235294,793.2799044179883,44.07110580099935,0.05108241808752197,2.35,12,1,0,0,13,0,0,0,0,0,42,13,5,True,True
code_samples_n5/problem_011_longest_palindromic_substring/senior_run5.py,senior,11,5,5,Longest Palindromic Substring,Medium,Dynamic Programming,6.0,7,18,3,78.53014699354986,A,29,43,208.89318279048564,6.525,1363.028017707919,75.72377876155105,0.06963106093016189,5.0,11,1,0,0,12,0,0,0,0,0,48,12,4,True,True
code_samples_n5/problem_012_unique_paths/vibecoder_run1.py,vibecoder,12,1,62,Unique Paths,Medium,Dynamic Programming,4.5,5,9,2,68.32899419065265,A,11,18,62.26976913547136,2.25,140.10698055481055,7.78372114193392,0.020756589711823786,5.71,2,1,0,0,3,0,0,0,0,0,7,0,0,False,True
code_samples_n5/problem_012_unique_paths/vibecoder_run2.py,vibecoder,12,2,62,Unique Paths,Medium,Dynamic Programming,4.5,5,9,2,68.32899419065265,A,11,18,62.26976913547136,2.25,140.10698055481055,7.78372114193392,0.020756589711823786,5.71,2,1,0,0,3,0,0,0,0,0,7,0,0,False,True
code_samples_n5/problem_012_unique_paths/vibecoder_run3.py,vibecoder,12,3,62,Unique Paths,Medium,Dynamic Programming,4.5,5,9,2,68.32899419065265,A,11,18,62.26976913547136,2.25,140.10698055481055,7.78372114193392,0.020756589711823786,5.71,2,1,0,0,3,0,0,0,0,0,7,0,0,False,True
code_samples_n5/problem_012_unique_paths/vibecoder_run4.py,vibecoder,12,4,62,Unique Paths,Medium,Dynamic Programming,4.5,5,9,2,68.32899419065265,A,11,18,62.26976913547136,2.25,140.10698055481055,7.78372114193392,0.020756589711823786,5.71,2,1,0,0,3,0,0,0,0,0,7,0,0,False,True
code_samples_n5/problem_012_unique_paths/vibecoder_run5.py,vibecoder,12,5,62,Unique Paths,Medium,Dynamic Programming,4.5,5,9,2,68.32899419065265,A,11,18,62.26976913547136,2.25,140.10698055481055,7.78372114193392,0.020756589711823786,5.71,2,1,0,0,3,0,0,0,0,0,7,0,0,False,True
code_samples_n5/problem_012_unique_paths/senior_run1.py,senior,12,1,62,Unique Paths,Medium,Dynamic Programming,3.3333333333333335,4,10,3,72.53861491630668,A,17,24,98.09910819000817,3.3333333333333335,326.99702730002724,18.16650151666818,0.03269970273000272,2.5,9,1,2,0,12,0,0,0,0,0,40,14,5,True,True
code_samples_n5/problem_012_unique_paths/senior_run2.py,senior,12,2,62,Unique Paths,Medium,Dynamic Programming,5.0,6,15,3,74.73815159967694,A,18,27,112.58797503894243,3.4615384615384617,389.7276059040315,21.651533661335083,0.03752932501298081,4.44,8,1,1,0,10,0,0,0,0,0,43,13,6,True,True
code_samples_n5/problem_012_unique_paths/senior_run3.py,senior,12,3,62,Unique Paths,Medium,Dynamic Programming,6.0,7,18,3,75.61942031517607,A,22,36,160.5395382709427,4.5,722.4279222192422,40.134884567735675,0.05351317942364757,4.0,10,1,1,0,12,0,0,0,0,0,45,14,6,True,True
code_samples_n5/problem_012_unique_paths/senior_run4.py,senior,12,4,62,Unique Paths,Medium,Dynamic Programming,3.0,4,12,4,68.40254909509626,A,30,48,235.53074858920888,4.0,942.1229943568355,52.34016635315753,0.0785102495297363,4.17,11,1,2,0,14,0,0,0,0,0,57,19,4,True,True
code_samples_n5/problem_012_unique_paths/senior_run5.py,senior,12,5,62,Unique Paths,Medium,Dynamic Programming,5.333333333333333,6,16,3,75.15511169365607,A,20,33,142.62362713128297,3.6666666666666665,522.9532994813709,29.05296108229838,0.04754120904376099,4.38,7,1,1,0,9,0,0,0,0,0,38,12,3,True,True
code_samples_n5/problem_013_decode_ways/vibecoder_run1.py,vibecoder,13,1,91,Decode Ways,Medium,Dynamic Programming,6.5,7,13,2,58.615069174434346,A,26,43,202.11890788006698,6.222222222222222,1257.628760142639,69.86826445236883,0.06737296929335566,5.38,5,1,0,0,6,0,0,0,0,0,10,0,0,False,True
code_samples_n5/problem_013_decode_ways/vibecoder_run2.py,vibecoder,13,2,91,Decode Ways,Medium,Dynamic Programming,6.5,7,13,2,58.615069174434346,A,26,43,202.11890788006698,6.222222222222222,1257.628760142639,69.86826445236883,0.06737296929335566,5.38,5,1,0,0,6,0,0,0,0,0,10,0,0,False,True
code_samples_n5/problem_013_decode_ways/vibecoder_run3.py,vibecoder,13,3,91,Decode Ways,Medium,Dynamic Programming,6.5,7,13,2,58.615069174434346,A,26,43,202.11890788006698,6.222222222222222,1257.628760142639,69.86826445236883,0.06737296929335566,5.38,5,1,0,0,6,0,0,0,0,0,10,0,0,False,True
code_samples_n5/problem_013_decode_ways/vibecoder_run4.py,vibecoder,13,4,91,Decode Ways,Medium,Dynamic Programming,6.5,7,13,2,58.615069174434346,A,26,43,202.11890788006698,6.222222222222222,1257.628760142639,69.86826445236883,0.06737296929335566,5.38,5,1,0,0,6,0,0,0,0,0,10,0,0,False,True
code_samples_n5/problem_013_decode_ways/vibecoder_run5.py,vibecoder,13,5,91,Decode Ways,Medium,Dynamic Programming,6.5,7,13,2,58.58004679287187,A,27,43,204.46016259302917,5.894736842105263,1205.2388531799613,66.9577140655534,0.06815338753100972,5.38,5,1,0,0,6,0,0,0,0,0,10,0,0,False,True
code_samples_n5/problem_013_decode_ways/senior_run1.py,senior,13,1,91,Decode Ways,Medium,Dynamic Programming,3.0,5,15,5,68.81867610729243,A,26,39,183.31714900750262,3.75,687.4393087781348,38.191072709896375,0.061105716335834205,4.83,14,1,0,0,15,0,0,0,0,0,68,21,6,True,True
code_samples_n5/problem_013_decode_ways/senior_run2.py,senior,13,2,91,Decode Ways,Medium,Dynamic Programming,3.0,5,15,5,68.81867610729243,A,26,39,183.31714900750262,3.75,687.4393087781348,38.191072709896375,0.061105716335834205,4.83,14,1,0,0,15,0,0,0,0,0,68,21,6,True,True
code_samples_n5/problem_013_decode_ways/senior_run3.py,senior,13,3,91,Decode Ways,Medium,Dynamic Programming,3.0,6,12,4,71.7397157730031,A,32,51,255.0,4.62,1178.1000000000001,65.45,0.085,4.76,10,1,0,0,11,0,0,0,0,0,47,15,3,True,True
code_samples_n5/problem_013_decode_ways/senior_run4.py,senior,13,4,91,Decode Ways,Medium,Dynamic Programming,2.25,3,9,4,71.7189833069524,A,25,36,167.17882283189007,3.6315789473684212,607.1230934421271,33.72906074678484,0.05572627427729669,4.83,14,1,0,0,15,0,0,0,0,0,65,21,5,True,True
code_samples_n5/problem_013_decode_ways/senior_run5.py,senior,13,5,91,Decode Ways,Medium,Dynamic Programming,2.0,3,8,4,70.21870713678757,A,24,34,155.88872502451935,3.6666666666666665,571.5919917565709,31.75511065314283,0.05196290834150645,4.62,13,1,0,0,14,0,0,0,0,0,62,20,5,True,True
code_samples_n5/problem_014_word_break/vibecoder_run1.py,vibecoder,14,1,139,Word Break,Medium,Dynamic Programming,4.5,5,9,2,65.3960063013103,A,12,15,53.77443751081735,2.5,134.43609377704337,7.468671876502409,0.017924812503605784,5.56,3,1,0,0,4,0,0,0,0,0,9,0,0,False,False
code_samples_n5/problem_014_word_break/vibecoder_run2.py,vibecoder,14,2,139,Word Break,Medium,Dynamic Programming,4.5,5,9,2,65.3960063013103,A,12,15,53.77443751081735,2.5,134.43609377704337,7.468671876502409,0.017924812503605784,5.56,3,1,0,0,4,0,0,0,0,0,9,0,0,False,False
code_samples_n5/problem_014_word_break/vibecoder_run3.py,vibecoder,14,3,139,Word Break,Medium,Dynamic Programming,6.5,7,13,2,62.15467833146915,A,19,25,106.19818783608963,3.923076923076923,416.6236599723516,23.14575888735287,0.03539939594536321,6.36,3,1,0,0,4,0,0,0,0,0,11,0,0,False,False
code_samples_n5/problem_014_word_break/vibecoder_run4.py,vibecoder,14,4,139,Word Break,Medium,Dynamic Programming,4.5,5,9,2,65.3960063013103,A,12,15,53.77443751081735,2.5,134.43609377704337,7.468671876502409,0.017924812503605784,5.56,3,1,0,0,4,0,0,0,0,0,9,0,0,False,False
code_samples_n5/problem_014_word_break/vibecoder_run5.py,vibecoder,14,5,139,Word Break,Medium,Dynamic Programming,5.5,6,11,2,63.534246523496236,A,12,15,53.77443751081735,2.5,134.43609377704337,7.468671876502409,0.017924812503605784,6.67,3,1,0,0,4,0,0,0,0,0,12,0,0,False,False
code_samples_n5/problem_014_word_break/senior_run1.py,senior,14,1,139,Word Break,Medium,Dynamic Programming,3.5,6,14,4,72.46230812180137,A,16,22,88.0,3.1818181818181817,280.0,15.555555555555555,0.029333333333333333,4.78,11,1,0,0,12,0,0,0,0,0,53,16,5,True,True
code_samples_n5/problem_014_word_break/senior_run2.py,senior,14,2,139,Word Break,Medium,Dynamic Programming,4.0,6,16,4,74.06375120503036,A,18,26,108.41805003750011,4.25,460.77671265937545,25.598706258854193,0.036139350012500036,4.4,13,1,0,0,14,0,0,0,0,0,54,18,1,True,True
code_samples_n5/problem_014_word_break/senior_run3.py,senior,14,3,139,Word Break,Medium,Dynamic Programming,3.5,6,14,4,72.78994964395322,A,19,25,106.19818783608963,3.6923076923076925,392.11638585633096,21.784243658685053,0.03539939594536321,4.55,11,1,0,0,12,0,0,0,0,0,49,16,2,True,True
code_samples_n5/problem_014_word_break/senior_run4.py,senior,14,4,139,Word Break,Medium,Dynamic Programming,4.0,6,16,4,75.13819774746156,A,14,20,76.14709844115208,3.611111111111111,274.97563325971583,15.276424069984213,0.025382366147050694,4.4,13,1,0,0,14,0,0,0,0,0,54,18,1,True,True
code_samples_n5/problem_014_word_break/senior_run5.py,senior,14,5,139,Word Break,Medium,Dynamic Programming,4.0,6,16,4,74.06375120503036,A,18,26,108.41805003750011,4.25,460.77671265937545,25.598706258854193,0.036139350012500036,4.4,13,1,0,0,14,0,0,0,0,0,54,18,1,True,True
code_samples_n5/problem_015_house_robber/vibecoder_run1.py,vibecoder,15,1,198,House Robber,Medium,Dynamic Programming,4.5,5,9,2,67.84926407934918,A,8,8,24.0,1.5,36.0,2.0,0.008,6.0,3,1,0,0,4,0,0,0,0,0,8,0,0,False,False
code_samples_n5/problem_015_house_robber/vibecoder_run2.py,vibecoder,15,2,198,House Robber,Medium,Dynamic Programming,4.5,5,9,2,67.84926407934918,A,8,8,24.0,1.5,36.0,2.0,0.008,6.0,3,1,0,0,4,0,0,0,0,0,8,0,0,False,False
code_samples_n5/problem_015_house_robber/vibecoder_run3.py,vibecoder,15,3,198,House Robber,Medium,Dynamic Programming,4.5,5,9,2,67.84926407934918,A,8,8,24.0,1.5,36.0,2.0,0.008,6.0,3,1,0,0,4,0,0,0,0,0,8,0,0,False,False
code_samples_n5/problem_015_house_robber/vibecoder_run4.py,vibecoder,15,4,198,House Robber,Medium,Dynamic Programming,4.5,5,9,2,67.84926407934918,A,8,8,24.0,1.5,36.0,2.0,0.008,6.0,3,1,0,0,4,0,0,0,0,0,8,0,0,False,False
code_samples_n5/problem_015_house_robber/vibecoder_run5.py,vibecoder,15,5,198,House Robber,Medium,Dynamic Programming,4.5,5,9,2,67.84926407934918,A,8,8,24.0,1.5,36.0,2.0,0.008,6.0,3,1,0,0,4,0,0,0,0,0,8,0,0,False,False
code_samples_n5/problem_015_house_robber/senior_run1.py,senior,15,1,198,House Robber,Medium,Dynamic Programming,3.3333333333333335,4,10,3,82.70285527695908,A,10,11,36.541209043760986,2.3333333333333335,85.26282110210897,4.736823394561609,0.012180403014586996,5.56,7,1,0,0,8,0,0,0,0,0,37,13,1,True,True
code_samples_n5/problem_015_house_robber/senior_run2.py,senior,15,2,198,House Robber,Medium,Dynamic Programming,3.3333333333333335,4,10,3,80.69708806209469,A,10,11,36.541209043760986,2.3333333333333335,85.26282110210897,4.736823394561609,0.012180403014586996,5.56,7,1,0,0,8,0,0,0,0,0,41,14,5,True,True
code_samples_n5/problem_015_house_robber/senior_run3.py,senior,15,3,198,House Robber,Medium,Dynamic Programming,3.0,4,9,3,81.24704609759685,A,8,8,24.0,1.5,36.0,2.0,0.008,5.62,6,1,0,0,7,0,0,0,0,0,37,12,3,True,True
code_samples_n5/problem_015_house_robber/senior_run4.py,senior,15,4,198,House Robber,Medium,Dynamic Programming,3.3333333333333335,4,10,3,78.4402707625053,A,11,11,38.053747805010275,2.0,76.10749561002055,4.228194200556697,0.012684582601670092,5.56,7,1,0,0,8,0,0,0,0,0,39,14,3,True,True
code_samples_n5/problem_015_house_robber/senior_run5.py,senior,15,5,198,House Robber,Medium,Dynamic Programming,3.3333333333333335,4,10,3,79.64397795664071,A,10,11,36.541209043760986,2.3333333333333335,85.26282110210897,4.736823394561609,0.012180403014586996,5.56,7,1,0,0,8,0,0,0,0,0,40,15,2,True,True
code_samples_n5/problem_016_longest_increasing_subsequence/vibecoder_run1.py,vibecoder,16,1,300,Longest Increasing Subsequence,Medium,Dynamic Programming,5.5,6,11,2,66.3130547934018,A,11,11,38.053747805010275,2.0,76.10749561002055,4.228194200556697,0.012684582601670092,6.0,3,1,0,0,4,0,0,0,0,0,9,0,0,False,False
code_samples_n5/problem_016_longest_increasing_subsequence/vibecoder_run2.py,vibecoder,16,2,300,Longest Increasing Subsequence,Medium,Dynamic Programming,5.5,6,11,2,60.15800055610564,A,13,18,66.60791492653966,2.6666666666666665,177.62110647077242,9.867839248376246,0.022202638308846556,7.86,2,1,0,0,3,0,0,0,0,0,16,0,0,False,False
code_samples_n5/problem_016_longest_increasing_subsequence/vibecoder_run3.py,vibecoder,16,3,300,Longest Increasing Subsequence,Medium,Dynamic Programming,5.5,6,11,2,66.3130547934018,A,11,11,38.053747805010275,2.0,76.10749561002055,4.228194200556697,0.012684582601670092,6.0,3,1,0,0,4,0,0,0,0,0,9,0,0,False,False
code_samples_n5/problem_016_longest_increasing_subsequence/vibecoder_run4.py,vibecoder,16,4,300,Longest Increasing Subsequence,Medium,Dynamic Programming,5.5,6,11,2,66.3130547934018,A,11,11,38.053747805010275,2.0,76.10749561002055,4.228194200556697,0.012684582601670092,6.0,3,1,0,0,4,0,0,0,0,0,9,0,0,False,False
code_samples_n5/problem_016_longest_increasing_subsequence/vibecoder_run5.py,vibecoder,16,5,300,Longest Increasing Subsequence,Medium,Dynamic Programming,5.5,6,11,2,60.15800055610564,A,13,18,66.60791492653966,2.6666666666666665,177.62110647077242,9.867839248376246,0.022202638308846556,7.86,2,1,0,0,3,0,0,0,0,0,16,0,0,False,False
code_samples_n5/problem_016_longest_increasing_subsequence/senior_run1.py,senior,16,1,300,Longest Increasing Subsequence,Medium,Dynamic Programming,3.5,5,14,4,76.51207374356493,A,14,14,53.30296890880645,2.5,133.25742227201613,7.403190126223119,0.017767656302935482,4.78,11,1,0,0,12,0,0,0,0,0,60,19,5,True,True
code_samples_n5/problem_016_longest_increasing_subsequence/senior_run2.py,senior,16,2,300,Longest Increasing Subsequence,Medium,Dynamic Programming,3.5,5,14,4,77.50509933835185,A,15,16,62.5102495297363,2.5,156.27562382434076,8.681979101352264,0.020836749843245433,4.8,13,0,0,0,13,0,0,0,0,0,61,20,5,True,True
code_samples_n5/problem_016_longest_increasing_subsequence/senior_run3.py,senior,16,3,300,Longest Increasing Subsequence,Medium,Dynamic Programming,3.5,5,14,4,79.02866666200525,A,15,17,66.41714012534482,2.75,182.64713534469826,10.147063074705459,0.02213904670844827,4.44,14,1,0,0,15,0,0,0,0,0,61,21,5,True,True
code_samples_n5/problem_016_longest_increasing_subsequence/senior_run4.py,senior,16,4,300,Longest Increasing Subsequence,Medium,Dynamic Programming,5.5,6,11,2,89.46981026386277,A,11,11,38.053747805010275,2.0,76.10749561002055,4.228194200556697,0.012684582601670092,4.17,6,1,0,0,7,0,0,0,0,0,30,10,4,True,True
code_samples_n5/problem_016_longest_increasing_subsequence/senior_run5.py,senior,16,5,300,Longest Increasing Subsequence,Medium,Dynamic Programming,3.5,5,14,4,76.30312445435948,A,15,16,62.5102495297363,2.5,156.27562382434076,8.681979101352264,0.020836749843245433,5.2,12,0,0,0,12,0,0,0,0,0,63,20,5,True,True
code_samples_n5/problem_017_regular_expression_matching/vibecoder_run1.py,vibecoder,17,1,10,Regular Expression Matching,Hard,Dynamic Programming,12.5,13,25,2,54.47069669580682,A,36,93,480.80302513413505,6.2,2980.9787558316375,165.60993087953543,0.16026767504471168,7.69,2,1,0,0,3,0,0,0,0,0,14,0,0,False,True
code_samples_n5/problem_017_regular_expression_matching/vibecoder_run2.py,vibecoder,17,2,10,Regular Expression Matching,Hard,Dynamic Programming,12.5,13,25,2,54.47069669580682,A,36,93,480.80302513413505,6.2,2980.9787558316375,165.60993087953543,0.16026767504471168,7.69,2,1,0,0,3,0,0,0,0,0,14,0,0,False,True
code_samples_n5/problem_017_regular_expression_matching/vibecoder_run3.py,vibecoder,17,3,10,Regular Expression Matching,Hard,Dynamic Programming,12.5,13,25,2,54.47069669580682,A,36,93,480.80302513413505,6.2,2980.9787558316375,165.60993087953543,0.16026767504471168,7.69,2,1,0,0,3,0,0,0,0,0,14,0,0,False,True
code_samples_n5/problem_017_regular_expression_matching/vibecoder_run4.py,vibecoder,17,4,10,Regular Expression Matching,Hard,Dynamic Programming,12.5,13,25,2,54.47069669580682,A,36,93,480.80302513413505,6.2,2980.9787558316375,165.60993087953543,0.16026767504471168,7.69,2,1,0,0,3,0,0,0,0,0,14,0,0,False,True
code_samples_n5/problem_017_regular_expression_matching/vibecoder_run5.py,vibecoder,17,5,10,Regular Expression Matching,Hard,Dynamic Programming,12.5,13,25,2,54.47069669580682,A,36,93,480.80302513413505,6.2,2980.9787558316375,165.60993087953543,0.16026767504471168,7.69,2,1,0,0,3,0,0,0,0,0,14,0,0,False,True
code_samples_n5/problem_017_regular_expression_matching/senior_run1.py,senior,17,1,10,Regular Expression Matching,Hard,Dynamic Programming,2.3333333333333335,3,7,3,77.08478660693578,A,39,67,354.12194866377064,4.8125,1704.2118779443963,94.67843766357757,0.11804064955459022,3.81,12,1,0,0,13,0,0,0,0,0,59,14,6,True,True
code_samples_n5/problem_017_regular_expression_matching/senior_run2.py,senior,17,2,10,Regular Expression Matching,Hard,Dynamic Programming,7.333333333333333,10,22,3,77.16625477800388,A,40,69,367.213038547228,5.625,2065.5733418281575,114.75407454600875,0.12240434618240933,1.36,16,3,0,0,19,0,0,0,0,0,57,10,6,True,True
code_samples_n5/problem_017_regular_expression_matching/senior_run3.py,senior,17,3,10,Regular Expression Matching,Hard,Dynamic Programming,7.0,10,21,3,78.73917581844547,A,40,67,356.5691823574533,5.5,1961.1305029659932,108.95169460922185,0.11885639411915111,0.48,17,3,0,0,20,0,0,0,0,0,65,12,8,True,True
code_samples_n5/problem_017_regular_expression_matching/senior_run4.py,senior,17,4,10,Regular Expression Matching,Hard,Dynamic Programming,6.333333333333333,10,19,3,79.44676530585251,A,37,64,333.4050154002528,4.9,1633.6845754612389,90.76025419229104,0.1111350051334176,1.5,14,3,0,0,17,0,0,0,0,0,58,11,6,True,True
code_samples_n5/problem_017_regular_expression_matching/senior_run5.py,senior,17,5,10,Regular Expression Matching,Hard,Dynamic Programming,3.5,4,7,2,78.23505226373481,A,35,64,328.27411308447785,5.25,1723.4390936935088,95.74661631630605,0.10942470436149261,4.8,11,1,1,0,13,0,0,0,0,0,56,12,8,True,True
code_samples_n5/problem_018_edit_distance/vibecoder_run1.py,vibecoder,18,1,72,Edit Distance,Hard,Dynamic Programming,7.5,8,15,2,59.36079446409411,A,14,51,194.1751010249378,6.8,1320.390686969577,73.3550381649765,0.06472503367497927,5.83,4,1,0,0,5,0,0,0,0,0,10,0,0,False,True
code_samples_n5/problem_018_edit_distance/vibecoder_run2.py,vibecoder,18,2,72,Edit Distance,Hard,Dynamic Programming,7.5,8,15,2,59.36079446409411,A,14,51,194.1751010249378,6.8,1320.390686969577,73.3550381649765,0.06472503367497927,5.83,4,1,0,0,5,0,0,0,0,0,10,0,0,False,True
code_samples_n5/problem_018_edit_distance/vibecoder_run3.py,vibecoder,18,3,72,Edit Distance,Hard,Dynamic Programming,7.5,8,15,2,59.36079446409411,A,14,51,194.1751010249378,6.8,1320.390686969577,73.3550381649765,0.06472503367497927,5.83,4,1,0,0,5,0,0,0,0,0,10,0,0,False,True
code_samples_n5/problem_018_edit_distance/vibecoder_run4.py,vibecoder,18,4,72,Edit Distance,Hard,Dynamic Programming,7.5,8,15,2,59.36079446409411,A,14,51,194.1751010249378,6.8,1320.390686969577,73.3550381649765,0.06472503367497927,7.5,2,1,0,0,3,0,0,0,0,0,12,0,0,False,True
code_samples_n5/problem_018_edit_distance/vibecoder_run5.py,vibecoder,18,5,72,Edit Distance,Hard,Dynamic Programming,7.5,8,15,2,59.36079446409411,A,14,51,194.1751010249378,6.8,1320.390686969577,73.3550381649765,0.06472503367497927,5.83,4,1,0,0,5,0,0,0,0,0,10,0,0,False,True
code_samples_n5/problem_018_edit_distance/senior_run1.py,senior,18,1,72,Edit Distance,Hard,Dynamic Programming,3.6,5,18,5,68.57237975765722,A,27,70,332.8421251514428,6.571428571428571,2187.2482509951956,121.51379172195531,0.11094737505048094,2.58,20,3,0,0,23,0,0,0,0,0,86,23,7,True,True
code_samples_n5/problem_018_edit_distance/senior_run2.py,senior,18,2,72,Edit Distance,Hard,Dynamic Programming,3.6,5,18,5,70.88021102639613,A,27,70,332.8421251514428,6.571428571428571,2187.2482509951956,121.51379172195531,0.11094737505048094,1.29,24,3,0,0,27,0,0,0,0,0,89,22,8,True,True
code_samples_n5/problem_018_edit_distance/senior_run3.py,senior,18,3,72,Edit Distance,Hard,Dynamic Programming,3.6,5,18,5,69.69011812100044,A,27,70,332.8421251514428,6.571428571428571,2187.2482509951956,121.51379172195531,0.11094737505048094,2.81,20,3,0,0,23,0,0,0,0,0,85,23,7,True,True
code_samples_n5/problem_018_edit_distance/senior_run4.py,senior,18,4,72,Edit Distance,Hard,Dynamic Programming,4.5,6,18,4,71.62589483333652,A,27,72,342.3519001557698,6.857142857142857,2347.555886782421,130.41977148791227,0.11411730005192326,5.33,13,1,0,0,14,0,0,0,0,0,64,19,7,True,True
code_samples_n5/problem_018_edit_distance/senior_run5.py,senior,18,5,72,Edit Distance,Hard,Dynamic Programming,3.6,5,18,5,69.57108111768225,A,28,72,346.1295543881475,6.545454545454546,2265.5752650860563,125.86529250478091,0.11537651812938249,2.81,20,3,0,0,23,0,0,0,0,0,85,23,7,True,True
code_samples_n5/problem_019_burst_balloons/vibecoder_run1.py,vibecoder,19,1,312,Burst Balloons,Hard,Dynamic Programming,3.5,4,7,2,58.13480921346168,A,28,36,173.06477719407374,3.272727272727273,566.3938162715141,31.466323126195228,0.057688259064691244,6.67,4,1,0,0,5,0,0,0,0,0,13,0,0,False,False
code_samples_n5/problem_019_burst_balloons/vibecoder_run2.py,vibecoder,19,2,312,Burst Balloons,Hard,Dynamic Programming,7.5,8,15,2,60.72014007072348,A,23,36,162.84823041805248,2.526315789473684,411.40605579297466,22.85589198849859,0.05428274347268416,7.27,2,1,0,0,3,0,0,0,0,0,11,0,0,False,False
code_samples_n5/problem_019_burst_balloons/vibecoder_run3.py,vibecoder,19,3,312,Burst Balloons,Hard,Dynamic Programming,7.5,8,15,2,60.72014007072348,A,23,36,162.84823041805248,2.526315789473684,411.40605579297466,22.85589198849859,0.05428274347268416,7.27,2,1,0,0,3,0,0,0,0,0,11,0,0,False,False
code_samples_n5/problem_019_burst_balloons/vibecoder_run4.py,vibecoder,19,4,312,Burst Balloons,Hard,Dynamic Programming,1.5,2,3,2,58.345443042405016,A,23,39,176.41891628622352,3.611111111111111,637.0683088113627,35.392683822853485,0.05880630542874117,6.67,4,1,0,0,5,0,0,0,0,0,13,0,0,False,False
code_samples_n5/problem_019_burst_balloons/vibecoder_run5.py,vibecoder,19,5,312,Burst Balloons,Hard,Dynamic Programming,7.5,8,15,2,60.72014007072348,A,23,36,162.84823041805248,2.526315789473684,411.40605579297466,22.85589198849859,0.05428274347268416,7.27,2,1,0,0,3,0,0,0,0,0,11,0,0,False,False
code_samples_n5/problem_019_burst_balloons/senior_run1.py,senior,19,1,312,Burst Balloons,Hard,Dynamic Programming,3.0,4,12,4,79.25149249317205,A,29,38,184.60327781484776,3.977272727272727,734.2175822181445,40.7898656787858,0.06153442593828259,1.48,22,1,0,0,23,0,0,0,0,0,82,22,7,True,True
code_samples_n5/problem_019_burst_balloons/senior_run2.py,senior,19,2,312,Burst Balloons,Hard,Dynamic Programming,3.3333333333333335,4,10,3,81.90657923606484,A,26,35,164.51539013493823,3.45,567.5780959655369,31.53211644252983,0.054838463378312746,1.3,19,1,0,0,20,0,0,0,0,0,67,17,5,True,True
code_samples_n5/problem_019_burst_balloons/senior_run3.py,senior,19,3,312,Burst Balloons,Hard,Dynamic Programming,3.0,4,12,4,72.55365237808583,A,28,38,182.67948703818894,3.409090909090909,622.7709785392805,34.598387696626695,0.06089316234606298,2.0,19,1,0,0,20,0,0,0,0,0,68,21,12,True,True
code_samples_n5/problem_019_burst_balloons/senior_run4.py,senior,19,4,312,Burst Balloons,Hard,Dynamic Programming,3.3333333333333335,4,10,3,81.80051736450493,A,26,35,164.51539013493823,3.45,567.5780959655369,31.53211644252983,0.054838463378312746,2.17,17,1,0,0,18,0,0,0,0,0,64,17,6,True,True
code_samples_n5/problem_019_burst_balloons/senior_run5.py,senior,19,5,312,Burst Balloons,Hard,Dynamic Programming,2.3333333333333335,4,14,6,71.9502648361907,A,25,38,176.46653521143952,3.125,551.4579225357485,30.636551251986027,0.05882217840381317,0.0,27,3,0,0,30,0,0,0,0,0,96,28,8,True,True
code_samples_n5/problem_020_maximum_profit_in_job_scheduling/vibecoder_run1.py,vibecoder,20,1,1235,Maximum Profit in Job Scheduling,Hard,Dynamic Programming,3.5,4,7,2,65.06910091482634,A,10,14,46.50699332842308,1.9285714285714286,89.6920585619588,4.982892142331044,0.01550233110947436,4.44,4,1,0,0,5,0,0,0,0,0,9,0,0,False,False
code_samples_n5/problem_020_maximum_profit_in_job_scheduling/vibecoder_run2.py,vibecoder,20,2,1235,Maximum Profit in Job Scheduling,Hard,Dynamic Programming,5.5,6,11,2,60.954272500793095,A,13,21,77.70923408096293,4.0625,315.6937634539119,17.538542414106217,0.025903078026987644,7.69,2,1,0,0,3,0,0,0,0,0,13,0,0,False,False
code_samples_n5/problem_020_maximum_profit_in_job_scheduling/vibecoder_run3.py,vibecoder,20,3,1235,Maximum Profit in Job Scheduling,Hard,Dynamic Programming,6.5,7,13,2,55.852059853884285,A,21,35,153.73110979725664,5.75,883.9538813342257,49.10854896301254,0.05124370326575221,8.24,2,1,0,0,3,0,0,0,0,0,18,0,0,False,False
code_samples_n5/problem_020_maximum_profit_in_job_scheduling/vibecoder_run4.py,vibecoder,20,4,1235,Maximum Profit in Job Scheduling,Hard,Dynamic Programming,6.5,7,13,2,59.7082322394727,A,16,28,112.0,5.1,571.1999999999999,31.73333333333333,0.037333333333333336,7.69,2,1,0,0,3,0,0,0,0,0,13,0,0,False,False
